Date,TransactionID,ProductID,Quantity,UnitPrice,StoreLocation,PaymentType,PromotionApplied,Weather,Temperature,StaffPerformanceRating,CustomerFeedback,DeliveryTime_min,OrderType,CustomerID,StaffID,DayOfWeek,TotalSales
2023-01-16 08:00:00,368,4,4,18.18882672,North,Credit Card,True,Sunny,25.75301769,Average,Negative,46,In Store,368,368,Monday,72.75530689
2023-01-16 09:00:00,369,7,5,15.13370138,South,Credit Card,True,Sunny,32.54930316,Poor,Negative,58,Online Order,369,369,Monday,75.6685069
2023-01-16 10:00:00,370,4,4,13.20444877,West,Online,True,Cloudy,29.76182481,Poor,Positive,23,Online Order,370,370,Monday,52.81779508
2023-01-16 11:00:00,371,0,3,17.4464468,North,Credit Card,False,Cloudy,29.21253275,Average,Negative,41,In Store,371,371,Monday,52.33934041
2023-01-16 12:00:00,372,7,1,14.09219847,North,Credit Card,True,Cloudy,25.01214534,Good,unknown,47,Phone Order,372,372,Monday,14.09219847
2023-01-16 13:00:00,373,7,5,9.367163717,North,Credit Card,False,Cloudy,32.26856265,Good,Positive,24,In Store,373,373,Monday,46.83581858
2023-01-16 14:00:00,374,2,3,8.106423773,North,Cash,False,Sunny,20.57545792,Good,Neutral,31,In Store,374,374,Monday,24.31927132
2023-01-16 15:00:00,375,5,2,7.284916785,South,Cash,True,Sunny,33.06195759,Average,Neutral,50,In Store,375,375,Monday,14.56983357
2023-01-16 16:00:00,376,5,1,18.49182819,East,Online,True,Sunny,27.6912485,Excellent,Neutral,31,Phone Order,376,376,Monday,18.49182819
2023-01-16 17:00:00,377,7,4,15.65203148,East,Cash,False,Rainy,25.97375352,Average,Positive,32,In Store,377,377,Monday,62.60812591
2023-01-16 18:00:00,378,2,1,19.06067657,West,Online,True,Rainy,27.45750921,Poor,Positive,37,In Store,378,378,Monday,19.06067657
2023-01-16 19:00:00,379,7,2,14.04937709,East,Cash,True,Cloudy,30.01123296,Average,Positive,48,Online Order,379,379,Monday,28.09875417
2023-01-16 20:00:00,380,8,5,12.10101322,East,Online,True,Rainy,20.1914814,Excellent,Negative,22,In Store,380,380,Monday,60.50506611
2023-01-16 21:00:00,381,6,5,5.895747335,East,Cash,True,Sunny,33.07327785,Excellent,Neutral,27,Online Order,381,381,Monday,29.47873667
2023-01-16 22:00:00,382,6,5,15.07463422,East,Cash,True,Cloudy,26.70109288,Poor,Positive,37,Online Order,382,382,Monday,75.37317112
2023-01-16 23:00:00,383,4,4,13.7331314,West,Online,True,Cloudy,27.154342182855554,Good,Neutral,34,Online Order,383,383,Monday,54.93252559
2023-01-17 00:00:00,384,0,3,19.8531334,South,Credit Card,True,Rainy,22.07368348,Excellent,Positive,36,Phone Order,384,384,Tuesday,59.55940021
2023-01-17 01:00:00,385,6,3,8.587381667,North,Credit Card,False,Cloudy,26.59198062,Excellent,unknown,37,Online Order,385,385,Tuesday,25.762145
2023-01-17 02:00:00,386,3,1,12.96106033,East,Cash,True,Rainy,27.44484157,Excellent,Positive,55,In Store,386,386,Tuesday,12.96106033
2023-01-17 03:00:00,387,4,4,14.76436003,South,Online,False,Rainy,26.05470042,Poor,unknown,49,In Store,387,387,Tuesday,59.05744011
2023-01-17 04:00:00,388,6,5,14.66886762,East,Credit Card,False,Cloudy,30.17990141,Excellent,Negative,17,Online Order,388,388,Tuesday,73.34433811
2023-01-17 05:00:00,389,0,5,13.41940314,East,Online,False,Rainy,26.31344793,Good,Positive,48,Online Order,389,389,Tuesday,67.09701572
2023-01-17 06:00:00,390,5,2,16.65392015,North,Credit Card,False,Rainy,34.42126367,Poor,Positive,47,In Store,390,390,Tuesday,33.30784031
2023-01-17 07:00:00,391,5,2,8.074718143,North,Online,True,Rainy,27.154342182855554,Good,unknown,31,Online Order,391,391,Tuesday,16.14943629
2023-01-17 08:00:00,392,7,5,15.884408,North,Cash,False,Rainy,32.11216903,Excellent,Negative,59,Phone Order,392,392,Tuesday,79.42204002
2023-01-17 09:00:00,393,8,5,14.29601857,East,Online,False,Cloudy,21.64033855,Excellent,Neutral,33,Online Order,393,393,Tuesday,71.48009286
2023-01-17 10:00:00,394,5,4,18.44112668,East,Credit Card,False,Sunny,25.95936939,Good,Neutral,44,Phone Order,394,394,Tuesday,73.76450671
2023-01-17 11:00:00,395,2,3,17.70791659,East,Cash,False,Sunny,25.05271552,Poor,Neutral,37,Phone Order,395,395,Tuesday,53.12374976
2023-01-17 12:00:00,396,6,2,9.727205587,North,Online,False,Rainy,28.54223582,Poor,Neutral,29,Phone Order,396,396,Tuesday,19.45441117
2023-01-17 13:00:00,397,2,3,9.143559875,West,Credit Card,True,Rainy,32.9167028,Good,Positive,28,Online Order,397,397,Tuesday,27.43067962
2023-01-17 14:00:00,398,0,4,19.72479986,South,Cash,True,Rainy,21.17507327,Excellent,Negative,16,Phone Order,398,398,Tuesday,78.89919943
2023-01-17 15:00:00,399,5,5,12.90897771,West,Online,False,Sunny,21.08862197,Average,Positive,53,Phone Order,399,399,Tuesday,64.54488857
2023-01-17 16:00:00,400,8,3,18.59631446,East,Credit Card,True,Rainy,32.75476562,Good,Negative,32,Online Order,400,400,Tuesday,55.78894338
2023-01-17 17:00:00,401,0,5,7.458215357,East,Online,True,Cloudy,23.19275129,Good,Neutral,20,Phone Order,401,401,Tuesday,37.29107678
2023-01-17 18:00:00,402,3,5,14.64228372,West,Online,False,Cloudy,27.154342182855554,Good,Negative,46,Online Order,402,402,Tuesday,73.21141861
2023-01-17 19:00:00,403,3,1,17.14790281,East,Cash,False,Cloudy,28.14317199,Excellent,Positive,35,In Store,403,403,Tuesday,17.14790281
2023-01-17 20:00:00,404,2,3,19.21092874,South,Cash,False,Sunny,32.49340392,Poor,Positive,54,Phone Order,404,404,Tuesday,57.63278623
2023-01-17 21:00:00,405,7,3,10.06010212,East,Credit Card,True,Rainy,21.87633365,Excellent,Neutral,42,Online Order,405,405,Tuesday,30.18030635
2023-01-17 22:00:00,406,4,5,15.87471755,South,Cash,False,Rainy,21.94674449,Good,Positive,41,In Store,406,406,Tuesday,79.37358774
2023-01-17 23:00:00,407,7,4,13.08219514,West,Credit Card,True,Rainy,28.3522754,Excellent,unknown,16,Phone Order,407,407,Tuesday,52.32878054
2023-01-18 00:00:00,408,7,1,5.909433891,West,Online,True,Sunny,34.1956798,Excellent,Negative,47,Phone Order,408,408,Wednesday,5.909433891
2023-01-18 01:00:00,409,8,5,15.34999606,East,Online,True,Sunny,27.154342182855554,Good,Positive,30,Online Order,409,409,Wednesday,76.7499803
2023-01-18 02:00:00,410,5,2,15.35144837,South,Credit Card,False,Sunny,24.9041315,Excellent,unknown,53,In Store,410,410,Wednesday,30.70289675
2023-01-18 03:00:00,411,8,2,18.95910207,East,Online,True,Sunny,27.154342182855554,Average,Neutral,36,Online Order,411,411,Wednesday,37.91820415
2023-01-18 04:00:00,412,0,1,12.45968669,North,Cash,False,Cloudy,33.95672901,Excellent,Positive,57,Phone Order,412,412,Wednesday,12.45968669
2023-01-18 05:00:00,413,3,4,8.453763811,North,Online,False,Sunny,32.55391749,Excellent,Neutral,27,Phone Order,413,413,Wednesday,33.81505524
2023-01-18 06:00:00,414,8,5,5.668457352,North,Cash,False,Sunny,34.93225416,Poor,Negative,16,Phone Order,414,414,Wednesday,28.34228676
2023-01-18 07:00:00,415,0,3,11.2346328,North,Credit Card,False,Sunny,27.154342182855554,Poor,Negative,28,Phone Order,415,415,Wednesday,33.7038984
2023-01-18 08:00:00,416,8,1,9.528750501,East,Credit Card,False,Rainy,21.69287217,Good,Positive,52,In Store,416,416,Wednesday,9.528750501
2023-01-18 09:00:00,417,7,4,16.41632459,North,Online,True,Rainy,29.14201645,Good,Positive,55,In Store,417,417,Wednesday,65.66529836
2023-01-18 10:00:00,418,6,3,10.31401647,South,Online,True,Rainy,32.30864659,Poor,Negative,42,Online Order,418,418,Wednesday,30.94204942
2023-01-18 11:00:00,419,2,2,19.23606794,West,Cash,True,Cloudy,24.27866513,Average,Neutral,21,Online Order,419,419,Wednesday,38.47213589
2023-01-18 12:00:00,420,4,2,19.43465304,West,Cash,True,Cloudy,23.58816632,Excellent,Positive,32,Online Order,420,420,Wednesday,38.86930609
2023-01-18 13:00:00,421,8,3,14.31362885,North,Online,True,Sunny,31.80463699,Average,Positive,55,Phone Order,421,421,Wednesday,42.94088656
2023-01-18 14:00:00,422,4,1,18.92990431,North,Online,False,Rainy,20.84572781,Average,Neutral,50,Online Order,422,422,Wednesday,18.92990431
2023-01-18 15:00:00,423,1,2,16.41281517,North,Credit Card,False,Cloudy,25.54073971,Poor,Positive,55,In Store,423,423,Wednesday,32.82563034
2023-01-18 16:00:00,424,8,5,13.20289461,East,Credit Card,True,Rainy,27.58713834,Good,Neutral,50,Online Order,424,424,Wednesday,66.01447307
2023-01-18 17:00:00,425,6,3,7.704619031,West,Credit Card,True,Cloudy,28.40523012,Excellent,Neutral,58,Online Order,425,425,Wednesday,23.11385709
2023-01-18 18:00:00,426,4,3,11.87896915,North,Online,True,Cloudy,30.92922735,Good,Neutral,18,In Store,426,426,Wednesday,35.63690746
2023-01-18 19:00:00,427,8,2,13.41311695,South,Online,False,Sunny,25.32268585,Average,Neutral,44,In Store,427,427,Wednesday,26.8262339
2023-01-18 20:00:00,428,5,1,17.95942371,North,Online,False,Sunny,27.154342182855554,Average,Neutral,38,Phone Order,428,428,Wednesday,17.95942371
2023-01-18 21:00:00,429,2,5,12.22000065,West,Credit Card,False,Cloudy,28.78063134,Good,Negative,34,In Store,429,429,Wednesday,61.10000324
2023-01-18 22:00:00,430,6,1,18.46512009,North,Online,True,Sunny,27.154342182855554,Good,Neutral,45,In Store,430,430,Wednesday,18.46512009
2023-01-18 23:00:00,431,4,4,15.11523469,West,Cash,True,Cloudy,29.6072494,Poor,Negative,38,Online Order,431,431,Wednesday,60.46093874
2023-01-19 00:00:00,432,6,4,7.054985946,North,Online,True,Cloudy,27.154342182855554,Good,Neutral,21,In Store,432,432,Thursday,28.21994378
2023-01-19 01:00:00,433,0,2,19.92472054,South,Online,True,Rainy,21.2697313,Good,Positive,40,Phone Order,433,433,Thursday,39.84944108
2023-01-19 02:00:00,434,2,2,12.90848991,North,Online,False,Sunny,21.78907508,Poor,Negative,27,Online Order,434,434,Thursday,25.81697982
2023-01-19 03:00:00,435,8,2,10.87787445,South,Online,True,Sunny,23.36873574,Good,unknown,22,Phone Order,435,435,Thursday,21.75574889
2023-01-19 04:00:00,436,8,4,14.88670647,South,Online,True,Sunny,27.50296903,Average,Neutral,19,In Store,436,436,Thursday,59.54682587
2023-01-19 05:00:00,437,8,1,6.63339971,North,Cash,True,Rainy,32.60664126,Good,Neutral,58,Phone Order,437,437,Thursday,6.63339971
2023-01-19 06:00:00,438,2,1,14.5480797,South,Cash,False,Rainy,30.51940013,Excellent,Positive,27,Phone Order,438,438,Thursday,14.5480797
2023-01-19 07:00:00,439,5,2,12.47354001,East,Online,False,Rainy,31.83560906,Average,Neutral,43,In Store,439,439,Thursday,24.94708001
2023-01-19 08:00:00,440,1,5,11.10011105,North,Credit Card,True,Sunny,25.26463436,Poor,Positive,34,In Store,440,440,Thursday,55.50055525
2023-01-19 09:00:00,441,3,1,19.29530032,North,Online,False,Sunny,26.06980612,Average,Neutral,28,Online Order,441,441,Thursday,19.29530032
2023-01-19 10:00:00,442,7,4,12.83809575,South,Online,False,Sunny,27.154342182855554,Poor,Neutral,46,Online Order,442,442,Thursday,51.352383
2023-01-19 11:00:00,443,4,3,8.286762192,South,Online,False,Rainy,22.87809777,Excellent,Negative,41,Online Order,443,443,Thursday,24.86028658
2023-01-19 12:00:00,444,5,3,11.88445219,North,Credit Card,False,Rainy,20.91824987,Excellent,Positive,39,In Store,444,444,Thursday,35.65335657
2023-01-19 13:00:00,445,4,3,18.79081107,East,Credit Card,False,Cloudy,28.86374139,Average,Neutral,18,Phone Order,445,445,Thursday,56.37243321
2023-01-19 14:00:00,446,8,5,7.64143207,South,Credit Card,True,Rainy,34.83825025,Good,Positive,35,Phone Order,446,446,Thursday,38.20716035
2023-01-19 15:00:00,447,6,2,8.20935558,South,Cash,True,Cloudy,27.154342182855554,Average,Negative,32,Online Order,447,447,Thursday,16.41871116
2023-01-19 16:00:00,448,4,4,5.195443516,West,Credit Card,True,Sunny,20.7002723,Average,Positive,53,Online Order,448,448,Thursday,20.78177407
2023-01-19 17:00:00,449,8,5,5.212850741,East,Cash,False,Rainy,31.69297523,Excellent,Negative,29,In Store,449,449,Thursday,26.0642537
2023-01-19 18:00:00,450,4,4,17.4408744,East,Cash,False,Sunny,23.7887901,Poor,unknown,52,Phone Order,450,450,Thursday,69.76349762
2023-01-19 19:00:00,451,6,4,15.9818391,North,Credit Card,False,Sunny,32.44465708,Average,Positive,38,Online Order,451,451,Thursday,63.92735641
2023-01-19 20:00:00,452,8,2,10.32561585,East,Credit Card,False,Sunny,30.55905001,Good,unknown,22,In Store,452,452,Thursday,20.65123169
2023-01-19 21:00:00,453,1,3,15.47466736,North,Credit Card,True,Sunny,34.18510306,Excellent,Neutral,42,Online Order,453,453,Thursday,46.42400208
2023-01-19 22:00:00,454,5,2,10.92808889,West,Cash,True,Rainy,26.13390854,Average,Neutral,35,In Store,454,454,Thursday,21.85617779
2023-01-19 23:00:00,455,0,5,19.29345194,East,Online,True,Sunny,29.92954759,Average,Neutral,30,Phone Order,455,455,Thursday,96.4672597
2023-01-20 00:00:00,456,7,5,19.50579022,South,Credit Card,True,Cloudy,26.97282171,Good,Positive,30,In Store,456,456,Friday,97.52895111
2023-01-20 01:00:00,457,2,5,10.89190664,West,Credit Card,True,Rainy,29.45883046,Average,Positive,49,Online Order,457,457,Friday,54.45953319
2023-01-20 02:00:00,458,7,2,17.8133286,North,Credit Card,True,Sunny,26.74398359,Average,Neutral,31,Online Order,458,458,Friday,35.62665719
2023-01-20 03:00:00,459,7,4,16.59633563,West,Cash,False,Rainy,22.8294837,Average,Positive,23,Phone Order,459,459,Friday,66.3853425
2023-01-20 04:00:00,460,8,4,9.649999058,North,Cash,False,Cloudy,27.61846124,Average,unknown,49,Phone Order,460,460,Friday,38.59999623
2023-01-20 05:00:00,461,1,1,8.480597434,West,Online,True,Sunny,27.154342182855554,Good,Neutral,43,Online Order,461,461,Friday,8.480597434
2023-01-20 06:00:00,462,0,5,11.87351976,North,Credit Card,False,Cloudy,32.15905772,Average,Negative,53,Online Order,462,462,Friday,59.36759878
2023-01-20 07:00:00,463,5,4,16.72023261,East,Cash,True,Sunny,31.03281059,Average,unknown,32,Online Order,463,463,Friday,66.88093044
2023-01-20 08:00:00,464,5,1,19.40251677,South,Online,True,Cloudy,29.95687436,Average,Positive,26,Phone Order,464,464,Friday,19.40251677
2023-01-20 09:00:00,465,6,4,16.45368603,North,Credit Card,False,Sunny,21.70080643,Excellent,Positive,33,Online Order,465,465,Friday,65.81474413
2023-01-20 10:00:00,466,2,5,17.82810478,West,Cash,True,Rainy,30.80924436,Good,Positive,36,Phone Order,466,466,Friday,89.14052388
2023-01-20 11:00:00,467,4,3,14.04596459,North,Credit Card,True,Sunny,27.50457735,Excellent,Negative,29,Online Order,467,467,Friday,42.13789378
2023-01-20 12:00:00,468,1,5,17.53111746,North,Credit Card,True,Rainy,27.154342182855554,Excellent,unknown,15,In Store,468,468,Friday,87.65558731
2023-01-20 13:00:00,469,4,2,16.76631287,North,Cash,False,Sunny,33.79806401,Good,unknown,16,In Store,469,469,Friday,33.53262574
2023-01-20 14:00:00,470,0,4,10.65478313,West,Cash,False,Sunny,20.82734886,Excellent,Neutral,22,Online Order,470,470,Friday,42.61913252
2023-01-20 15:00:00,471,7,4,13.27985453,South,Cash,False,Cloudy,27.154342182855554,Excellent,Positive,36,In Store,471,471,Friday,53.11941813
2023-01-20 16:00:00,472,5,2,17.07129683,East,Credit Card,False,Cloudy,20.56546086,Excellent,Negative,39,Phone Order,472,472,Friday,34.14259366
2023-01-20 17:00:00,473,0,2,5.690851013,South,Credit Card,True,Cloudy,25.50754439,Good,Neutral,16,In Store,473,473,Friday,11.38170203
2023-01-20 18:00:00,474,7,3,17.12118924,North,Online,False,Sunny,28.13449963,Average,Negative,23,In Store,474,474,Friday,51.36356771
2023-01-20 19:00:00,475,5,4,7.668321861,West,Credit Card,False,Sunny,22.22151198,Poor,Positive,23,Phone Order,475,475,Friday,30.67328744
2023-01-20 20:00:00,476,7,4,12.72025426,South,Cash,False,Sunny,31.19470719,Poor,Negative,27,In Store,476,476,Friday,50.88101703
2023-01-20 21:00:00,477,2,3,17.12413159,North,Credit Card,True,Rainy,20.12532056,Good,Negative,20,In Store,477,477,Friday,51.37239478
2023-01-20 22:00:00,478,1,1,8.807316172,East,Online,False,Rainy,27.154342182855554,Poor,Positive,44,Online Order,478,478,Friday,8.807316172
2023-01-20 23:00:00,479,0,3,8.68711159,East,Online,False,Sunny,28.71195245,Good,Positive,29,Phone Order,479,479,Friday,26.06133477
2023-01-21 00:00:00,480,0,5,11.04146598,East,Cash,True,Cloudy,30.71581343,Good,Neutral,29,Phone Order,480,480,Saturday,55.20732988
2023-01-21 01:00:00,481,3,4,18.41964196,North,Cash,True,Cloudy,33.74964654,Poor,Positive,21,Online Order,481,481,Saturday,73.67856785
2023-01-21 02:00:00,482,8,2,5.006641722,West,Online,True,Cloudy,30.58244978,Excellent,Neutral,25,Online Order,482,482,Saturday,10.01328344
2023-01-21 03:00:00,483,2,5,18.52074645,South,Online,True,Sunny,30.07668905,Average,Negative,54,In Store,483,483,Saturday,92.60373225
2023-01-21 04:00:00,484,2,4,7.30710537,East,Online,False,Cloudy,25.9151172,Poor,unknown,52,In Store,484,484,Saturday,29.22842148
2023-01-21 05:00:00,485,4,3,19.85129564,North,Cash,True,Sunny,20.01926638,Poor,unknown,54,In Store,485,485,Saturday,59.55388692
2023-01-21 06:00:00,486,7,5,19.3227049,North,Online,False,Rainy,21.80238888,Poor,unknown,16,Online Order,486,486,Saturday,96.61352448
2023-01-21 07:00:00,487,8,4,12.42012784,South,Online,False,Cloudy,28.01831817,Poor,Positive,53,Phone Order,487,487,Saturday,49.68051138
2023-01-21 08:00:00,488,1,1,12.69080372,East,Cash,False,Rainy,30.12694829,Good,Negative,24,In Store,488,488,Saturday,12.69080372
2023-01-21 09:00:00,489,1,1,12.2232401,North,Credit Card,False,Cloudy,26.26172426,Good,Neutral,58,Online Order,489,489,Saturday,12.2232401
2023-01-21 10:00:00,490,2,2,14.53165468,South,Credit Card,False,Sunny,30.96018517,Average,Negative,31,Phone Order,490,490,Saturday,29.06330937
2023-01-21 11:00:00,491,1,4,6.360825534,West,Online,True,Sunny,27.82793443,Average,Negative,21,Online Order,491,491,Saturday,25.44330213
2023-01-21 12:00:00,492,3,1,5.489269225,West,Credit Card,False,Sunny,21.11264293,Poor,Positive,54,In Store,492,492,Saturday,5.489269225
2023-01-21 13:00:00,493,0,3,5.865543926,West,Credit Card,False,Sunny,22.88024376,Poor,Neutral,53,Online Order,493,493,Saturday,17.59663178
2023-01-21 14:00:00,494,6,4,11.66548024,East,Credit Card,False,Cloudy,32.59997335,Poor,Negative,18,Online Order,494,494,Saturday,46.66192095
2023-01-21 15:00:00,495,4,3,9.133219088,South,Credit Card,True,Rainy,30.8736912,Average,Positive,49,Online Order,495,495,Saturday,27.39965726
2023-01-21 16:00:00,496,7,3,14.33059344,South,Online,False,Sunny,33.42142981,Poor,Negative,50,Online Order,496,496,Saturday,42.99178031
2023-01-21 17:00:00,497,7,1,19.88663434,North,Credit Card,False,Cloudy,21.76335874,Excellent,Negative,45,Phone Order,497,497,Saturday,19.88663434
2023-01-21 18:00:00,498,5,4,10.7948476,North,Credit Card,True,Rainy,34.85333802,Average,Positive,39,In Store,498,498,Saturday,43.17939038
2023-01-21 19:00:00,499,6,5,13.60761881,North,Cash,False,Sunny,23.14110071,Excellent,Positive,55,Phone Order,499,499,Saturday,68.03809406
2023-01-21 20:00:00,500,2,1,11.23405844,South,Online,False,Rainy,20.17669814,Poor,Neutral,27,Online Order,500,500,Saturday,11.23405844
2023-01-21 21:00:00,501,3,1,17.70907502,North,Cash,True,Sunny,34.96134409,Good,Negative,32,Online Order,501,501,Saturday,17.70907502
2023-01-21 22:00:00,502,0,4,18.53354605,South,Cash,False,Rainy,24.21610828,Excellent,Neutral,35,In Store,502,502,Saturday,74.13418421
2023-01-21 23:00:00,503,0,4,18.16033418,South,Online,False,Rainy,27.154342182855554,Average,Positive,15,In Store,503,503,Saturday,72.64133673
2023-01-22 00:00:00,504,3,3,19.61558358,West,Credit Card,False,Sunny,22.65023471,Excellent,Positive,50,Phone Order,504,504,Sunday,58.84675074
2023-01-22 01:00:00,505,8,4,5.412787777,North,Cash,False,Cloudy,28.70342798,Average,Negative,22,Phone Order,505,505,Sunday,21.65115111
2023-01-22 02:00:00,506,5,3,17.59724243,West,Online,False,Rainy,33.5605248,Poor,Neutral,35,In Store,506,506,Sunday,52.7917273
2023-01-22 03:00:00,507,7,1,16.2765826,East,Credit Card,True,Sunny,24.80271751,Excellent,Neutral,57,Phone Order,507,507,Sunday,16.2765826
2023-01-22 04:00:00,508,6,2,8.430416141,East,Online,True,Rainy,30.05380964,Good,Negative,35,Online Order,508,508,Sunday,16.86083228
2023-01-22 05:00:00,509,1,5,19.3448014,East,Cash,True,Rainy,22.81855383,Excellent,Negative,41,Online Order,509,509,Sunday,96.724007
2023-01-22 06:00:00,510,5,1,7.222668923,South,Credit Card,False,Cloudy,29.37193098,Good,Neutral,33,In Store,510,510,Sunday,7.222668923
2023-01-22 07:00:00,511,6,4,15.19324891,South,Credit Card,False,Rainy,27.154342182855554,Average,Positive,37,Phone Order,511,511,Sunday,60.77299563
2023-01-22 08:00:00,512,4,5,8.373353252,South,Online,False,Rainy,23.16812388,Poor,Positive,57,Online Order,512,512,Sunday,41.86676626
2023-01-22 09:00:00,513,4,2,11.47070973,North,Credit Card,True,Sunny,24.69773076,Poor,Negative,49,In Store,513,513,Sunday,22.94141946
2023-01-22 10:00:00,514,5,2,15.78739845,West,Cash,False,Sunny,22.68261603,Good,Neutral,54,Phone Order,514,514,Sunday,31.57479691
2023-01-22 11:00:00,515,2,3,13.44986963,South,Cash,False,Cloudy,33.52874162,Average,unknown,56,Online Order,515,515,Sunday,40.34960889
2023-01-22 12:00:00,516,6,5,11.41252747,West,Cash,False,Rainy,25.95780329,Poor,Neutral,19,Phone Order,516,516,Sunday,57.06263735
2023-01-22 13:00:00,517,6,3,9.895076464,West,Online,True,Rainy,23.67918957,Average,unknown,55,Phone Order,517,517,Sunday,29.68522939
2023-01-22 14:00:00,518,3,1,17.59489484,West,Credit Card,True,Rainy,26.72611762,Good,Positive,22,Phone Order,518,518,Sunday,17.59489484
2023-01-22 15:00:00,519,2,5,7.157215255,North,Credit Card,False,Cloudy,24.8080425,Good,Neutral,25,In Store,519,519,Sunday,35.78607627
2023-01-22 16:00:00,520,7,1,11.45154315,North,Credit Card,False,Rainy,31.16628881,Excellent,Neutral,30,Online Order,520,520,Sunday,11.45154315
2023-01-22 17:00:00,521,7,3,18.55636358,East,Cash,False,Sunny,34.56829868,Poor,Negative,53,In Store,521,521,Sunday,55.66909073
2023-01-22 18:00:00,522,1,5,17.68774326,East,Credit Card,True,Cloudy,26.57050485,Poor,unknown,38,Online Order,522,522,Sunday,88.43871628
2023-01-22 19:00:00,523,0,3,11.01412644,West,Cash,True,Sunny,32.915501,Excellent,Neutral,35,Online Order,523,523,Sunday,33.04237931
2023-01-22 20:00:00,524,4,5,16.44662545,East,Credit Card,True,Sunny,28.4879461,Good,Neutral,37,In Store,524,524,Sunday,82.23312727
2023-01-22 21:00:00,525,7,3,17.34741246,West,Cash,False,Cloudy,22.35853498,Good,unknown,52,In Store,525,525,Sunday,52.04223738
2023-01-22 22:00:00,526,2,2,18.33331136,North,Credit Card,True,Sunny,30.35934113,Good,Neutral,22,Online Order,526,526,Sunday,36.66662272
2023-01-22 23:00:00,527,6,3,13.16758654,North,Online,False,Rainy,27.70151746,Good,Negative,21,Online Order,527,527,Sunday,39.50275961
2023-01-23 00:00:00,528,7,2,8.066913291,North,Online,False,Cloudy,29.75909785,Average,Positive,16,Online Order,528,528,Monday,16.13382658
2023-01-23 01:00:00,529,6,3,8.829636148,South,Cash,True,Sunny,33.34531119,Poor,Negative,44,Phone Order,529,529,Monday,26.48890844
2023-01-23 02:00:00,530,7,5,9.435420111,West,Cash,False,Rainy,27.154342182855554,Poor,unknown,27,Online Order,530,530,Monday,47.17710055
2023-01-23 03:00:00,531,4,5,13.90703721,North,Credit Card,True,Rainy,33.51766435,Good,Positive,37,In Store,531,531,Monday,69.53518606
2023-01-23 04:00:00,532,7,5,5.492144362,West,Credit Card,False,Sunny,31.26003521,Good,Negative,43,In Store,532,532,Monday,27.46072181
2023-01-23 05:00:00,533,2,4,14.54063703,East,Online,False,Rainy,27.32907389,Good,Neutral,52,In Store,533,533,Monday,58.16254813
2023-01-23 06:00:00,534,7,1,10.46531358,East,Credit Card,True,Cloudy,29.04833203,Poor,Negative,51,Online Order,534,534,Monday,10.46531358
2023-01-23 07:00:00,535,0,5,9.428627037,North,Cash,False,Sunny,24.88371699,Poor,Positive,34,Online Order,535,535,Monday,47.14313519
2023-01-23 08:00:00,536,4,2,18.19244856,West,Cash,False,Rainy,34.7539595,Good,Positive,47,Phone Order,536,536,Monday,36.38489712
2023-01-23 09:00:00,537,2,5,11.90003593,North,Cash,False,Rainy,30.01026745,Average,Positive,43,Phone Order,537,537,Monday,59.50017967
2023-01-23 10:00:00,538,3,4,6.425795683,East,Cash,False,Sunny,20.65770279,Excellent,Negative,29,In Store,538,538,Monday,25.70318273
2023-01-23 11:00:00,539,2,2,17.40120152,North,Cash,False,Sunny,24.89932859,Excellent,Neutral,37,Phone Order,539,539,Monday,34.80240304
2023-01-23 12:00:00,540,0,4,5.714618862,West,Online,False,Sunny,29.34971651,Excellent,Positive,56,Phone Order,540,540,Monday,22.85847545
2023-01-23 13:00:00,541,4,2,15.90123836,East,Online,False,Sunny,20.84499917,Poor,Neutral,17,In Store,541,541,Monday,31.80247673
2023-01-23 14:00:00,542,3,3,16.60859333,South,Cash,False,Cloudy,20.35826287,Poor,Positive,51,Online Order,542,542,Monday,49.82577998
2023-01-23 15:00:00,543,0,1,10.28903909,East,Credit Card,True,Sunny,26.75036359,Excellent,Neutral,43,Phone Order,543,543,Monday,10.28903909
2023-01-23 16:00:00,544,0,1,17.37181784,South,Cash,True,Cloudy,24.9903527,Excellent,Neutral,59,Online Order,544,544,Monday,17.37181784
2023-01-23 17:00:00,545,5,4,12.73489109,North,Online,False,Cloudy,26.57447912,Average,Neutral,22,In Store,545,545,Monday,50.93956435
2023-01-23 18:00:00,546,4,1,11.9494048,North,Cash,False,Sunny,23.94039965,Poor,unknown,36,In Store,546,546,Monday,11.9494048
2023-01-23 19:00:00,547,2,4,5.681049222,West,Online,True,Cloudy,27.154342182855554,Poor,Negative,43,Phone Order,547,547,Monday,22.72419689
2023-01-23 20:00:00,548,6,4,9.350437905,South,Online,False,Sunny,30.33715035,Excellent,Negative,16,In Store,548,548,Monday,37.40175162
2023-01-23 21:00:00,549,6,4,18.96514956,North,Cash,True,Sunny,27.71856674,Average,Negative,55,In Store,549,549,Monday,75.86059825
2023-01-23 22:00:00,550,2,1,10.87735945,South,Cash,True,Rainy,23.00231317,Average,Neutral,59,In Store,550,550,Monday,10.87735945
2023-01-23 23:00:00,551,2,4,13.20050781,North,Credit Card,True,Sunny,24.79384139,Excellent,Positive,15,Phone Order,551,551,Monday,52.80203123
2023-01-24 00:00:00,552,4,1,12.98032518,East,Online,False,Rainy,27.154342182855554,Excellent,Neutral,58,Phone Order,552,552,Tuesday,12.98032518
